fm,reference,metric,n,mean_left,mean_right,delta,wins,p_raw,p_floor,p_bh
labram_frozen_p4,eegconformer_narrowband_tuned,ECE,9,0.09335862285106107,0.13419929164475905,-0.04084066879369798,6,0.25,0.00390625,0.28852459016393445
cbramod_finetune_sel,eegconformer_broadband_tuned,ECE,9,0.12361368523311393,0.10721575034845986,0.01639793488465409,4,0.30078125,0.00390625,0.34263754045307443
cbramod_frozen_p2,eegconformer_broadband_tuned,ECE,9,0.10304608934702114,0.10721575034845986,-0.004169661001438709,6,0.30078125,0.00390625,0.34263754045307443
labram_finetune_sel,eegconformer_broadband_tuned,ECE,9,0.09757007898405178,0.10721575034845986,-0.009645671364408076,5,0.30078125,0.00390625,0.34263754045307443
labram_frozen_p4,shallow_convnet_broadband_tuned,ECE,9,0.09335862285106107,0.10077250045619586,-0.007413877605134787,6,0.30078125,0.00390625,0.34263754045307443
cbramod_finetune_sel,eegconformer_narrowband_tuned,ECE,9,0.12361368523311393,0.13419929164475905,-0.010585606411645111,2,0.359375,0.00390625,0.3990536277602524
cbramod_finetune_sel,shallow_convnet_narrowband_tuned,ECE,9,0.12361368523311393,0.13553891677934563,-0.011925231546231707,3,0.359375,0.00390625,0.3990536277602524
cbramod_frozen_p2,seed_ensemble,ECE,9,0.10304608934702114,0.08285633887162763,0.02018975047539351,3,0.359375,0.00390625,0.3990536277602524
cbramod_frozen_p2,shallow_convnet_broadband,ECE,9,0.10304608934702114,0.09413031393384992,0.00891577541317122,3,0.359375,0.00390625,0.3990536277602524
cbramod_frozen_p4,eegconformer_broadband_tuned,ECE,9,0.10785974046208777,0.10721575034845986,0.0006439901136279221,6,0.359375,0.00390625,0.3990536277602524
cbramod_frozen_p4,eegconformer_narrowband_tuned,ECE,9,0.10785974046208777,0.13419929164475905,-0.026339551182671277,6,0.359375,0.00390625,0.3990536277602524
cbramod_loso,atcnet_broadband_tuned,ECE,9,0.11579948490685976,0.10620747598642806,0.009592008920431676,2,0.359375,0.00390625,0.3990536277602524
labram_frozen_p4,shallow_convnet_narrowband_tuned,ECE,9,0.09335862285106107,0.13553891677934563,-0.04218029392828457,6,0.359375,0.00390625,0.3990536277602524
cbramod_loso,eegconformer_narrowband_tuned,ECE,9,0.11579948490685976,0.13419929164475905,-0.01839980673789931,5,0.42578125,0.00390625,0.4669003115264797
labram_finetune_sel,shallow_convnet_broadband,ECE,9,0.09757007898405178,0.09413031393384992,0.003439765050201853,3,0.42578125,0.00390625,0.4669003115264797
labram_frozen_p2,atcnet_broadband_tuned,ECE,9,0.08738035015600706,0.10620747598642806,-0.018827125830421,5,0.42578125,0.00390625,0.4669003115264797
labram_frozen_p4,eegconformer_broadband_tuned,ECE,9,0.09335862285106107,0.10721575034845986,-0.013857127497398775,7,0.42578125,0.00390625,0.4669003115264797
